Contig Name	Contig Length
contig_244214_1	77221
contig_244219_1	40711
contig_244238_1	17857
contig_244240_1	51312
contig_244253_1	33806
contig_244254_1	25040
contig_244261_1	41413
contig_244265_1	31968
contig_244266_1	22718
contig_244275_1	13857
contig_244282_1	23405
contig_244285_1	7986
contig_24429_1	16226
contig_244291_1	27930
contig_244294_1	22240
contig_244296_1	17290
contig_244297_1	7744
contig_244307_1	1884
contig_244315_1	43713
contig_244328_1	15078
contig_24433_1	10976
contig_244330_1	21321
contig_244339_1	146489
contig_244340_1	29235
contig_244343_1	44003
contig_244344_1	59221
contig_244345_1	18976
contig_244353_1	26624
contig_244356_1	16885
contig_244358_1	23006
contig_244365_1	41985
contig_244368_1	32288
contig_244375_1	16209
contig_244376_1	30439
contig_244377_1	6813
contig_244380_1	51335
contig_244381_1	328950
contig_244387_1	21712
contig_244389_1	10034
contig_244390_1	32138
contig_244391_1	52131
contig_244393_1	17481
contig_244396_1	294074
contig_244397_1	64922
contig_244398_1	41588
contig_24440_1	237270
contig_244400_1	23396
contig_244401_1	23639
contig_244402_1	36425
contig_244404_1	64421
contig_244408_1	25715
contig_244418_1	330344
contig_244434_1	130004
contig_244439_1	43330
contig_244440_1	11119
contig_244442_1	96055
contig_244443_1	24894
contig_244446_1	77312
contig_244458_1	22424
contig_244471_1	59273
contig_244474_1	24366
contig_244480_1	23699
contig_244481_1	50783
contig_24449_1	26994
contig_244492_1	35879
contig_244500_1	8432
contig_244504_1	110404
contig_244505_1	35302
contig_244513_1	26901
contig_244515_1	17096
contig_244524_1	18180
contig_244530_1	32752
contig_244531_1	16692
contig_244541_1	10377
contig_244545_1	20314
contig_244547_1	16872
contig_244549_1	67751
contig_244559_1	23938
contig_24457_1	28729
contig_244573_1	52549
contig_244578_1	8202
contig_244587_1	20563
contig_244591_1	24729
contig_244592_1	2766
contig_244595_1	56353
contig_244604_1	42389
contig_24461_1	37783
contig_244610_1	27598
contig_244614_1	17438
contig_244615_1	144098
contig_244617_1	35740
contig_244623_1	14607
contig_244626_1	13694
contig_24463_1	154163
contig_244632_1	83772
contig_244639_1	37071
contig_244643_1	30159
contig_244644_1	21086
contig_244648_1	46365
contig_244649_1	127159
contig_244658_1	50949
contig_244661_1	23676
contig_244665_1	24473
contig_244672_1	12948
contig_244684_1	60330
contig_244690_1	50238
contig_244691_1	31645
contig_244695_1	17365
contig_244696_1	9607
contig_244699_1	65185
contig_24471_1	16242
contig_244710_1	37710
contig_244712_1	10044
contig_244713_1	19710
contig_244725_1	17341
contig_244727_1	51829
contig_24473_1	28235
contig_244743_1	17785
contig_244746_1	94293
contig_244747_1	21455
contig_24475_1	25589
contig_244756_1	10945
contig_244759_1	21873
contig_24477_1	171454
contig_24478_1	59351
contig_244782_1	49709
contig_244783_1	28222
contig_244784_1	66664
contig_244787_1	8936
contig_244798_1	19273
contig_2448_1	27181
contig_244802_1	9575
contig_244810_1	4258
contig_244812_1	10864
contig_244815_1	8795
contig_244821_1	18995
contig_244822_1	30076
contig_244826_1	34652
contig_244834_1	35647
contig_24484_1	19899
contig_244841_1	29253
contig_244849_1	142433
contig_24486_1	169334
contig_244866_1	17246
contig_244877_1	14920
contig_244899_1	35877
contig_244900_1	15277
contig_244901_1	21560
contig_244905_1	22138
contig_244909_1	21027
contig_244915_1	4392
contig_244921_1	5230
contig_244923_1	6951
contig_244925_1	96964
contig_244931_1	94056
contig_24494_1	14419
contig_244942_1	18714
contig_244950_1	90095
contig_244955_1	12450
contig_244956_1	106691
contig_244957_1	123079
contig_244958_1	55655
contig_244973_1	19202
contig_244978_1	18458
contig_244981_1	121993
contig_24499_1	163747
contig_244998_1	11879
contig_245009_1	73126
contig_24501_1	151966
contig_245012_1	14383
contig_245021_1	42826
contig_245029_1	14715
contig_24503_1	81326
contig_245040_1	11571
contig_245045_1	29991
contig_245048_1	87337
contig_245059_1	15261
contig_24506_1	52883
contig_245070_1	14735
contig_245072_1	45841
contig_245084_1	40716
contig_245086_1	88747
contig_245089_1	20671
contig_245091_1	51979
contig_245099_1	35059
contig_245105_1	116850
contig_24511_1	18553
contig_245111_1	20915
contig_245113_1	8925
contig_245122_1	157388
contig_245129_1	60476
contig_24513_1	419102
contig_245132_1	48881
contig_245133_1	28549
contig_245137_1	28423
contig_245144_1	30060
contig_245145_1	32766
contig_245146_1	61338
contig_245149_1	19235
contig_245153_1	17158
contig_245157_1	34823
contig_245159_1	17036
contig_245164_1	35630
contig_245168_1	51029
contig_245171_1	7037
contig_245177_1	29866
contig_24518_1	43329
contig_245184_1	9395
contig_245188_1	49210
contig_24519_1	211158
contig_245193_1	33426
contig_245194_1	10473
contig_245197_1	22780
contig_245204_1	28090
contig_245215_1	44576
contig_245220_1	29330
contig_245224_1	29439
contig_245226_1	49224
contig_245227_1	22452
contig_245238_1	39217
contig_245247_1	33620
contig_245251_1	64356
contig_245256_1	31423
contig_245269_1	15042
contig_245284_1	55779
contig_245293_1	80459
contig_245309_1	31473
contig_24531_1	45169
contig_245316_1	9218
contig_245320_1	35938
contig_245321_1	16394
contig_245327_1	16158
contig_245328_1	14433
contig_245329_1	15669
contig_24533_1	54863
contig_24534_1	34471
contig_245343_1	8134
contig_245355_1	16338
contig_245363_1	28170
contig_245367_1	20419
contig_245373_1	67863
contig_245380_1	18864
contig_245381_1	18071
contig_245389_1	19986
contig_245391_1	22532
contig_245396_1	80318
contig_2454_1	112764
contig_245403_1	10393
contig_245408_1	25724
contig_245412_1	21972
contig_24543_1	5173
contig_245430_1	34627
contig_245432_1	19373
contig_245442_1	38000
contig_245443_1	7775
contig_245446_1	32791
contig_245448_1	94952
contig_245457_1	15235
contig_24546_1	69596
contig_24547_1	89695
contig_245471_1	46314
contig_245473_1	15265
contig_245474_1	66975
contig_245478_1	16261
contig_245485_1	136345
contig_245490_1	6759
contig_245495_1	29980
contig_245499_1	13330
contig_245502_1	29262
contig_245503_1	110002
contig_245507_1	5756
contig_24551_1	80139
contig_245518_1	27956
contig_245523_1	22383
contig_245534_1	10874
contig_245543_1	15862
contig_24555_1	20130
contig_245569_1	40295
contig_24557_1	257856
contig_245580_1	26921
contig_24559_1	19981
contig_2456_1	217173
contig_24560_1	133924
contig_24561_1	20086
contig_245610_1	118204
contig_245617_1	6109
contig_245629_1	73289
contig_245638_1	33888
contig_245642_1	14347
contig_24565_1	33657
contig_245658_1	45158
contig_24566_1	22409
contig_245668_1	18478
contig_245671_1	20458
contig_245674_1	33322
contig_245679_1	127457
contig_245680_1	36989
contig_24569_1	135061
contig_245694_1	16454
contig_245696_1	125202
contig_245699_1	79220
contig_245708_1	49189
contig_245710_1	24640
contig_245712_1	41420
contig_245716_1	46823
contig_245719_1	62594
contig_245739_1	75919
contig_245755_1	16648
contig_245766_1	25894
contig_245767_1	33571
contig_245770_1	321064
contig_245773_1	45736
contig_24578_1	33887
contig_245788_1	15125
contig_24579_1	108063
contig_245803_1	32880
contig_245804_1	19617
contig_24581_1	49733
contig_245811_1	22418
contig_245821_1	7458
contig_245833_1	10603
contig_245837_1	26821
contig_245838_1	70434
contig_245851_1	23550
contig_245853_1	19986
contig_245878_1	28795
contig_245888_1	36305
contig_245892_1	71337
contig_245895_1	26077
contig_245898_1	23338
contig_2459_1	764
contig_24590_1	90102
contig_245903_1	27707
contig_245906_1	27916
contig_245920_1	15422
contig_245924_1	53950
contig_24594_1	32784
contig_245940_1	23779
contig_245947_1	27636
contig_245951_1	26642
contig_245953_1	37898
contig_245968_1	64397
contig_245973_1	6014
contig_24598_1	236750
contig_245995_1	4968
contig_245997_1	87185
contig_245998_1	15409
contig_246000_1	26780
contig_246010_1	136876
contig_246012_1	25380
contig_246021_1	91094
contig_246026_1	24182
contig_246027_1	210440
contig_246033_1	38184
contig_246047_1	11910
contig_24605_1	71882
contig_246051_1	128488
contig_246059_1	15925
contig_246063_1	42979
contig_246073_1	20077
contig_246075_1	41565
contig_246084_1	31718
contig_246086_1	62989
contig_24610_1	275235
contig_246109_1	120649
contig_246110_1	69775
contig_246111_1	126718
contig_246113_1	73332
contig_246115_1	127310
contig_246117_1	20276
contig_246123_1	15259
contig_246135_1	22066
contig_246148_1	63535
contig_246152_1	39074
contig_246154_1	38680
contig_246155_1	63098
contig_24616_1	186199
contig_246160_1	19138
contig_246176_1	18103
contig_246178_1	10726
contig_24619_1	27863
contig_246198_1	70002
contig_246199_1	62003
contig_24620_1	217298
contig_246204_1	38069
contig_246206_1	45193
contig_24621_1	72213
contig_246210_1	129367
contig_246213_1	1865
contig_246214_1	63477
contig_246216_1	67731
contig_246221_1	25804
contig_246223_1	41876
contig_246224_1	48623
contig_246242_1	13793
contig_246244_1	15264
contig_246247_1	39271
contig_246248_1	17607
contig_24625_1	173248
contig_246253_1	25438
contig_246254_1	23440
contig_246255_1	47839
contig_246260_1	34836
contig_246265_1	31698
contig_246267_1	36347
contig_24627_1	19063
contig_246271_1	32192
contig_246274_1	29111
contig_246277_1	10264
contig_246281_1	88775
contig_246283_1	29725
contig_246287_1	23576
contig_246288_1	182296
contig_246291_1	32132
contig_246294_1	74680
contig_246298_1	44570
contig_24630_1	27761
contig_246300_1	63833
contig_246305_1	23938
contig_246307_1	30175
contig_24631_1	175755
contig_246316_1	41642
contig_246319_1	17174
contig_246320_1	39068
contig_246321_1	71614
contig_24633_1	232253
contig_246337_1	15456
contig_246346_1	40031
contig_24635_1	316215
contig_246351_1	9451
contig_246360_1	48050
contig_246362_1	25994
contig_246363_1	27552
contig_24637_1	39342
contig_246370_1	71620
contig_246372_1	153252
contig_246374_1	236076
contig_246386_1	150250
contig_246387_1	19240
contig_246388_1	26332
contig_246391_1	55782
contig_246399_1	50087
contig_246401_1	13643
contig_246404_1	9243
contig_246405_1	26277
contig_246406_1	121383
contig_246407_1	24839
contig_246408_1	30297
contig_24641_1	4459
contig_246410_1	35031
contig_246413_1	29901
contig_246420_1	10160
contig_246428_1	55386
contig_246438_1	28493
contig_24645_1	198831
contig_246450_1	12823
contig_246451_1	16121
contig_246452_1	41381
contig_246455_1	47108
contig_246459_1	20994
contig_246462_1	37459
contig_246474_1	6452
contig_24648_1	25574
contig_246480_1	17323
contig_24649_1	59880
contig_24650_1	68880
contig_246502_1	16133
contig_246507_1	6630
contig_24651_1	64570
contig_24652_1	90939
contig_246520_1	26180
contig_24654_1	14723
contig_246547_1	7277
contig_24655_1	30949
contig_246550_1	85979
contig_246553_1	34714
contig_246554_1	16757
contig_246557_1	63449
contig_24656_1	34812
contig_246563_1	5180
contig_246577_1	67839
contig_246580_1	4942
contig_246589_1	9571
contig_24659_1	289234
contig_246597_1	11690
contig_246599_1	43780
contig_24660_1	783
contig_246601_1	81123
contig_246603_1	24680
contig_246604_1	33175
contig_246613_1	19280
contig_246618_1	14285
contig_246630_1	7827
contig_246637_1	25349
contig_246638_1	10225
contig_246642_1	41466
contig_246652_1	4699
contig_24666_1	36572
contig_246664_1	54156
contig_246665_1	6255
contig_246667_1	16870
contig_246669_1	26455
contig_246672_1	22107
contig_246677_1	29702
contig_246689_1	16234
contig_246690_1	36939
contig_246708_1	8172
contig_246717_1	69985
contig_246723_1	36460
contig_246724_1	40111
contig_246727_1	50517
contig_246746_1	39825
contig_246759_1	275172
contig_246763_1	55212
contig_24677_1	143337
contig_246771_1	28746
contig_246772_1	12831
contig_246773_1	30432
contig_246778_1	26825
contig_246787_1	35811
contig_246790_1	14898
contig_24680_1	36780
contig_246810_1	54812
contig_246814_1	19247
contig_246820_1	35042
contig_24683_1	152536
contig_246835_1	22584
contig_24684_1	28431
contig_246842_1	87394
contig_24685_1	41794
contig_24686_1	221890
contig_246868_1	17211
contig_246879_1	83226
contig_24688_1	75571
contig_246888_1	67530
contig_246889_1	188765
contig_246890_1	244735
contig_246894_1	100352
contig_246897_1	27261
contig_246899_1	34485
contig_24690_1	111776
contig_246903_1	65165
contig_246904_1	6038
contig_246909_1	118770
contig_246910_1	26313
contig_246916_1	17652
contig_246918_1	39838
contig_246920_1	4550
contig_246926_1	19902
contig_246937_1	13661
contig_246946_1	20316
contig_246948_1	200189
contig_246960_1	18221
contig_246961_1	75543
contig_246964_1	15901
contig_246966_1	26120
contig_246973_1	19395
contig_246983_1	24040
contig_247033_1	23909
contig_24704_1	133887
contig_247043_1	17143
contig_247045_1	28906
contig_247048_1	20778
contig_24705_1	53310
contig_247052_1	45088
contig_24706_1	143157
contig_24707_1	61489
contig_247071_1	12638
contig_247077_1	23257
contig_247082_1	32893
contig_247083_1	52638
contig_247090_1	14060
contig_247091_1	14168
contig_247097_1	27403
contig_247099_1	43936
contig_24710_1	152707
contig_247101_1	18117
contig_247105_1	40694
contig_24711_1	91435
contig_247118_1	32413
contig_247123_1	28720
contig_247125_1	12475
contig_247129_1	128184
contig_247132_1	56489
contig_247135_1	85053
contig_247138_1	64774
contig_24714_1	272321
contig_247141_1	35426
contig_247145_1	3104
contig_247147_1	34010
contig_247151_1	32016
contig_247155_1	7500
contig_247176_1	32424
contig_247179_1	27560
contig_247181_1	31706
contig_247190_1	15102
contig_247193_1	77976
contig_247195_1	30649
contig_247199_1	8831
contig_24720_1	29977
contig_247202_1	34224
contig_247209_1	40124
contig_24721_1	26670
contig_247222_1	138039
contig_247246_1	35638
contig_247247_1	25397
contig_24725_1	65803
contig_247250_1	51804
contig_24726_1	40707
contig_247265_1	46285
contig_247268_1	12422
contig_247270_1	37728
contig_247271_1	19179
contig_247272_1	56891
contig_247275_1	15928
contig_247281_1	51814
contig_247283_1	81718
contig_247287_1	38047
contig_247288_1	37082
contig_247313_1	83102
contig_247316_1	27499
contig_247317_1	27272
contig_24732_1	29400
contig_247320_1	53941
contig_247324_1	39751
contig_247325_1	47425
contig_24733_1	49114
contig_247330_1	67607
contig_247334_1	12705
contig_247340_1	21874
contig_24735_1	30070
contig_247353_1	40758
contig_247354_1	35117
contig_247355_1	154632
contig_247362_1	49815
contig_247368_1	21996
contig_247371_1	36601
contig_247383_1	22045
contig_247393_1	151367
contig_247395_1	28963
contig_247400_1	4477
contig_247402_1	20014
contig_247406_1	12372
contig_247410_1	5060
contig_24742_1	47332
contig_247422_1	34182
contig_247425_1	39983
contig_247429_1	3443
contig_247430_1	31388
contig_247431_1	69844
contig_247436_1	16729
contig_24744_1	42060
contig_247443_1	16009
contig_247444_1	42474
contig_247445_1	65059
contig_247446_1	56241
contig_247453_1	30223
contig_247459_1	21959
contig_247464_1	28237
contig_24747_1	159203
contig_247473_1	28001
contig_247479_1	15193
contig_247480_1	33862
contig_247484_1	51705
contig_247487_1	58009
contig_247488_1	24752
contig_247494_1	18521
contig_247504_1	14929
contig_247507_1	48638
contig_247514_1	37783
contig_247515_1	39179
contig_247516_1	26924
contig_247517_1	49223
contig_24752_1	12482
contig_247525_1	48539
contig_247526_1	6515
contig_247531_1	37494
contig_247532_1	44277
contig_247533_1	53712
contig_247536_1	45556
contig_247537_1	35135
contig_247538_1	22398
contig_247540_1	23939
contig_247548_1	12113
contig_24755_1	1010
contig_247558_1	27850
contig_247565_1	23533
contig_247581_1	5248
contig_247583_1	55517
contig_247589_1	57057
contig_24759_1	21835
contig_247598_1	41974
contig_247600_1	70249
contig_247608_1	48630
contig_247609_1	72024
contig_247613_1	35115
contig_247614_1	80286
contig_247618_1	147077
contig_247625_1	18657
contig_247627_1	30745
contig_24764_1	6159
contig_247640_1	38289
contig_24765_1	175710
contig_247650_1	17856
contig_247665_1	94245
contig_247666_1	26971
contig_247670_1	45841
contig_247672_1	26419
contig_247674_1	40985
contig_247677_1	8664
contig_247678_1	58074
contig_247679_1	20073
contig_247684_1	23901
contig_247691_1	13120
contig_247700_1	14876
contig_247704_1	37726
contig_247710_1	37907
contig_247711_1	31407
contig_247715_1	22092
contig_247718_1	31031
contig_247720_1	36172
contig_247724_1	179450
contig_24773_1	12819
contig_247734_1	21028
contig_247737_1	17233
contig_247754_1	400213
contig_247757_1	13973
contig_247759_1	30272
contig_24776_1	190063
contig_247761_1	10624
contig_247762_1	4273
contig_247763_1	98879
contig_247765_1	10527
contig_247776_1	21666
contig_247784_1	106157
contig_247790_1	8346
contig_247791_1	138996
contig_24780_1	426878
contig_247801_1	39753
contig_247802_1	29195
contig_24781_1	88512
contig_247823_1	67275
contig_24783_1	238557
contig_247832_1	119656
contig_247835_1	15876
contig_247838_1	37185
contig_247839_1	49729
contig_24784_1	56837
contig_247840_1	18758
contig_247847_1	24050
contig_247855_1	8191
contig_247860_1	12091
contig_247867_1	116753
contig_247900_1	13763
contig_247903_1	28096
contig_247905_1	288762
contig_247917_1	27189
contig_247929_1	206819
contig_24793_1	19990
contig_247936_1	34375
contig_24794_1	80258
contig_247943_1	36618
contig_247945_1	87861
contig_247946_1	70434
contig_24795_1	59717
contig_247954_1	10364
contig_24797_1	22677
contig_247970_1	45086
contig_247971_1	24915
contig_247973_1	15690
contig_247974_1	8778
contig_247980_1	27814
contig_247985_1	13554
contig_24799_1	85117
contig_247995_1	76968
contig_2480_1	17689
contig_248001_1	38522
contig_248004_1	29488
contig_248005_1	22171
contig_248010_1	8892
contig_248016_1	18472
contig_248019_1	24139
contig_248023_1	35737
contig_248024_1	33223
contig_248029_1	8717
contig_248034_1	97152
contig_248040_1	21609
